"Posterior draw","Year","N","Number of reinfections","Proportion reinfected"
2074,2012,1108,16,0.0144404332129964
2074,2013,1074,8,0.0074487895716946
2074,2014,619,23,0.037156704361874
2078,1968,662,61,0.0921450151057402
2078,1969,692,11,0.0158959537572254
2078,1970,718,8,0.011142061281337
2078,1971,740,1,0.00135135135135135
2078,1972,775,10,0.0129032258064516
2078,1973,802,2,0.00249376558603491
2078,1974,828,23,0.0277777777777778
2078,1975,844,6,0.00710900473933649
2078,1976,865,0,0
2078,1977,872,0,0
2078,1978,881,2,0.00227014755959137
2078,1979,892,1,0.00112107623318386
2078,1980,902,2,0.00221729490022173
2078,1981,920,0,0
2078,1982,933,0,0
2078,1983,947,24,0.0253431890179514
2078,1984,959,0,0
2078,1985,966,29,0.0300207039337474
2078,1986,978,0,0
2078,1987,995,2,0.00201005025125628
2078,1988,1002,3,0.0029940119760479
2078,1989,1021,11,0.0107737512242899
2078,1990,1040,1,0.000961538461538462
2078,1991,1047,0,0
2078,1992,1054,44,0.0417457305502846
2078,1993,1059,11,0.0103871576959396
2078,1994,1070,13,0.0121495327102804
2078,1995,1075,2,0.00186046511627907
2078,1996,1082,18,0.0166358595194085
2078,1997,1089,3,0.00275482093663912
2078,1998,1095,1,0.00091324200913242
2078,1999,1100,10,0.00909090909090909
2078,2000,1106,8,0.00723327305605787
2078,2001,1109,19,0.0171325518485122
2078,2002,1112,11,0.00989208633093525
2078,2003,1118,12,0.0107334525939177
2078,2004,1121,13,0.0115967885816235
2078,2005,1123,2,0.00178094390026714
2078,2006,1125,2,0.00177777777777778
2078,2007,1128,4,0.00354609929078014
2078,2008,1129,5,0.00442869796279894
2078,2009,1130,26,0.0230088495575221
2078,2010,1130,18,0.015929203539823
2078,2011,1122,45,0.0401069518716578
2078,2012,1108,21,0.0189530685920578
2078,2013,1074,10,0.00931098696461825
2078,2014,619,40,0.0646203554119548
2079,1968,662,46,0.0694864048338369
2079,1969,692,2,0.00289017341040462
2079,1970,718,12,0.0167130919220056
2079,1971,740,6,0.00810810810810811
2079,1972,775,6,0.00774193548387097
2079,1973,802,6,0.00748129675810474
2079,1974,828,4,0.00483091787439614
2079,1975,844,5,0.00592417061611374
2079,1976,865,0,0
2079,1977,872,1,0.00114678899082569
2079,1978,881,0,0
2079,1979,892,2,0.00224215246636771
2079,1980,902,0,0
2079,1981,920,2,0.00217391304347826
2079,1982,933,1,0.00107181136120043
2079,1983,947,8,0.00844772967265047
2079,1984,959,6,0.00625651720542232
2079,1985,966,40,0.041407867494824
2079,1986,978,0,0
2079,1987,995,2,0.00201005025125628
2079,1988,1002,0,0
2079,1989,1021,10,0.00979431929480901
2079,1990,1040,3,0.00288461538461538
2079,1991,1047,0,0
2079,1992,1054,33,0.0313092979127135
2079,1993,1059,11,0.0103871576959396
2079,1994,1070,22,0.0205607476635514
2079,1995,1075,0,0
2079,1996,1082,22,0.0203327171903882
2079,1997,1089,4,0.00367309458218549
2079,1998,1095,7,0.00639269406392694
2079,1999,1100,6,0.00545454545454545
2079,2000,1106,28,0.0253164556962025
2079,2001,1109,10,0.00901713255184851
2079,2002,1112,5,0.00449640287769784
2079,2003,1118,21,0.018783542039356
2079,2004,1121,7,0.00624442462087422
2079,2005,1123,1,0.000890471950133571
2079,2006,1125,2,0.00177777777777778
2079,2007,1128,9,0.00797872340425532
2079,2008,1129,3,0.00265721877767936
2079,2009,1130,28,0.0247787610619469
2079,2010,1130,16,0.0141592920353982
2079,2011,1122,61,0.054367201426025
2079,2012,1108,10,0.00902527075812274
2079,2013,1074,17,0.015828677839851
2079,2014,619,28,0.0452342487883683
2085,1968,662,1,0.00151057401812689
2085,1969,692,3,0.00433526011560694
2085,1970,718,11,0.0153203342618384
2085,1971,740,3,0.00405405405405405
2085,1972,775,8,0.0103225806451613
2085,1973,802,2,0.00249376558603491
2085,1974,828,7,0.00845410628019324
2085,1975,844,17,0.0201421800947867
2085,1976,865,0,0
2085,1977,872,1,0.00114678899082569
2085,1978,881,0,0
2085,1979,892,1,0.00112107623318386
2085,1980,902,1,0.00110864745011086
2085,1981,920,0,0
2085,1982,933,10,0.0107181136120043
2085,1983,947,2,0.00211193241816262
2085,1984,959,6,0.00625651720542232
2085,1985,966,43,0.0445134575569358
2085,1986,978,0,0
2085,1987,995,0,0
2085,1988,1002,5,0.00499001996007984
2085,1989,1021,14,0.0137120470127326
2085,1990,1040,0,0
2085,1991,1047,0,0
2085,1992,1054,9,0.00853889943074004
2085,1993,1059,0,0
2085,1994,1070,20,0.0186915887850467
2085,1995,1075,1,0.000930232558139535
2085,1996,1082,14,0.0129390018484288
2085,1997,1089,25,0.0229568411386593
2085,1998,1095,2,0.00182648401826484
2085,1999,1100,8,0.00727272727272727
2085,2000,1106,5,0.00452079566003617
2085,2001,1109,15,0.0135256988277728
2085,2002,1112,21,0.0188848920863309
2085,2003,1118,10,0.00894454382826476
2085,2004,1121,9,0.008028545941124
2085,2005,1123,0,0
2085,2006,1125,6,0.00533333333333333
2085,2007,1128,6,0.00531914893617021
2085,2008,1129,3,0.00265721877767936
2085,2009,1130,28,0.0247787610619469
2085,2010,1130,27,0.0238938053097345
2085,2011,1122,43,0.0383244206773619
2085,2012,1108,10,0.00902527075812274
2085,2013,1074,15,0.0139664804469274
2085,2014,619,31,0.0500807754442649
2093,1968,662,19,0.0287009063444109
2093,1969,692,5,0.00722543352601156
2093,1970,718,2,0.00278551532033426
2093,1971,740,0,0
2093,1972,775,5,0.00645161290322581
2093,1973,802,5,0.00623441396508728
2093,1974,828,7,0.00845410628019324
2093,1975,844,1,0.00118483412322275
2093,1976,865,0,0
2093,1977,872,0,0
2093,1978,881,2,0.00227014755959137
2093,1979,892,0,0
2093,1980,902,1,0.00110864745011086
2093,1981,920,1,0.00108695652173913
2093,1982,933,1,0.00107181136120043
2093,1983,947,5,0.00527983104540655
2093,1984,959,11,0.0114702815432742
2093,1985,966,50,0.05175983436853
2093,1986,978,0,0
2093,1987,995,0,0
2093,1988,1002,3,0.0029940119760479
2093,1989,1021,18,0.0176297747306562
2093,1990,1040,1,0.000961538461538462
2093,1991,1047,3,0.00286532951289398
2093,1992,1054,34,0.032258064516129
2093,1993,1059,11,0.0103871576959396
2093,1994,1070,12,0.011214953271028
2093,1995,1075,0,0
2093,1996,1082,1,0.000924214417744917
2093,1997,1089,2,0.00183654729109275
2093,1998,1095,7,0.00639269406392694
2093,1999,1100,9,0.00818181818181818
2093,2000,1106,20,0.0180831826401447
2093,2001,1109,23,0.0207394048692516
2093,2002,1112,10,0.00899280575539568
2093,2003,1118,17,0.0152057245080501
2093,2004,1121,5,0.00446030330062444
2093,2005,1123,0,0
2093,2006,1125,2,0.00177777777777778
2093,2007,1128,23,0.0203900709219858
2093,2008,1129,0,0
2093,2009,1130,38,0.0336283185840708
2093,2010,1130,27,0.0238938053097345
2093,2011,1122,42,0.0374331550802139
2093,2012,1108,27,0.0243682310469314
2093,2013,1074,12,0.0111731843575419
2093,2014,619,46,0.074313408723748
2095,1968,662,2,0.00302114803625378
2095,1969,692,6,0.00867052023121387
2095,1970,718,12,0.0167130919220056
2095,1971,740,2,0.0027027027027027
2095,1972,775,6,0.00774193548387097
2095,1973,802,6,0.00748129675810474
2095,1974,828,6,0.0072463768115942
2095,1975,844,11,0.0130331753554502
2095,1976,865,1,0.00115606936416185
2095,1977,872,0,0
2095,1978,881,0,0
2095,1979,892,1,0.00112107623318386
2095,1980,902,3,0.00332594235033259
2095,1981,920,1,0.00108695652173913
2095,1982,933,2,0.00214362272240086
2095,1983,947,11,0.0116156282998944
2095,1984,959,0,0
2095,1985,966,20,0.020703933747412
2095,1986,978,0,0
2095,1987,995,0,0
2095,1988,1002,3,0.0029940119760479
2095,1989,1021,8,0.00783545543584721
2095,1990,1040,1,0.000961538461538462
2095,1991,1047,0,0
2095,1992,1054,1,0.00094876660341556
2095,1993,1059,5,0.00472143531633617
2095,1994,1070,20,0.0186915887850467
2095,1995,1075,2,0.00186046511627907
2095,1996,1082,11,0.0101663585951941
2095,1997,1089,28,0.0257116620752984
2095,1998,1095,0,0
2095,1999,1100,8,0.00727272727272727
2095,2000,1106,10,0.00904159132007233
2095,2001,1109,14,0.0126239855725879
2095,2002,1112,12,0.0107913669064748
2095,2003,1118,8,0.00715563506261181
2095,2004,1121,21,0.0187332738626227
2095,2005,1123,0,0
2095,2006,1125,3,0.00266666666666667
2095,2007,1128,13,0.0115248226950355
2095,2008,1129,8,0.0070859167404783
2095,2009,1130,22,0.0194690265486726
2095,2010,1130,16,0.0141592920353982
2095,2011,1122,70,0.0623885918003565
2095,2012,1108,13,0.0117328519855596
2095,2013,1074,15,0.0139664804469274
2095,2014,619,27,0.0436187399030695
2099,1968,662,19,0.0287009063444109
2099,1969,692,5,0.00722543352601156
2099,1970,718,5,0.00696378830083565
2099,1971,740,0,0
2099,1972,775,12,0.0154838709677419
2099,1973,802,1,0.00124688279301746
2099,1974,828,13,0.0157004830917874
2099,1975,844,1,0.00118483412322275
2099,1976,865,0,0
2099,1977,872,0,0
2099,1978,881,1,0.00113507377979569
2099,1979,892,1,0.00112107623318386
2099,1980,902,0,0
2099,1981,920,3,0.00326086956521739
2099,1982,933,0,0
2099,1983,947,7,0.00739176346356917
2099,1984,959,3,0.00312825860271116
2099,1985,966,30,0.031055900621118
2099,1986,978,0,0
2099,1987,995,1,0.00100502512562814
2099,1988,1002,1,0.000998003992015968
2099,1989,1021,17,0.0166503428011753
2099,1990,1040,1,0.000961538461538462
2099,1991,1047,1,0.000955109837631328
2099,1992,1054,32,0.0303605313092979
2099,1993,1059,7,0.00661000944287063
2099,1994,1070,15,0.014018691588785
2099,1995,1075,3,0.0027906976744186
2099,1996,1082,19,0.0175600739371534
2099,1997,1089,10,0.00918273645546373
2099,1998,1095,14,0.0127853881278539
2099,1999,1100,1,0.000909090909090909
2099,2000,1106,17,0.015370705244123
2099,2001,1109,26,0.0234445446348061
2099,2002,1112,11,0.00989208633093525
2099,2003,1118,3,0.00268336314847943
2099,2004,1121,19,0.0169491525423729
2099,2005,1123,3,0.00267141585040071
2099,2006,1125,1,0.000888888888888889
2099,2007,1128,7,0.00620567375886525
2099,2008,1129,5,0.00442869796279894
2099,2009,1130,33,0.0292035398230088
2099,2010,1130,22,0.0194690265486726
2099,2011,1122,50,0.0445632798573975
2099,2012,1108,13,0.0117328519855596
2099,2013,1074,19,0.0176908752327747
2099,2014,619,28,0.0452342487883683
2104,1968,662,23,0.0347432024169184
2104,1969,692,6,0.00867052023121387
2104,1970,718,9,0.0125348189415042
2104,1971,740,0,0
2104,1972,775,4,0.00516129032258065
2104,1973,802,3,0.00374064837905237
2104,1974,828,16,0.0193236714975845
2104,1975,844,5,0.00592417061611374
2104,1976,865,0,0
2104,1977,872,0,0
2104,1978,881,0,0
2104,1979,892,1,0.00112107623318386
2104,1980,902,0,0
2104,1981,920,4,0.00434782608695652
2104,1982,933,0,0
2104,1983,947,19,0.0200633579725449
2104,1984,959,2,0.00208550573514077
2104,1985,966,19,0.0196687370600414
2104,1986,978,2,0.00204498977505112
2104,1987,995,0,0
2104,1988,1002,3,0.0029940119760479
2104,1989,1021,8,0.00783545543584721
2104,1990,1040,2,0.00192307692307692
2104,1991,1047,0,0
2104,1992,1054,37,0.0351043643263757
2104,1993,1059,8,0.00755429650613787
2104,1994,1070,2,0.00186915887850467
2104,1995,1075,7,0.00651162790697674
2104,1996,1082,24,0.022181146025878
2104,1997,1089,4,0.00367309458218549
2104,1998,1095,8,0.00730593607305936
2104,1999,1100,5,0.00454545454545455
2104,2000,1106,23,0.0207956600361664
2104,2001,1109,16,0.0144274120829576
2104,2002,1112,4,0.00359712230215827
2104,2003,1118,20,0.0178890876565295
2104,2004,1121,33,0.0294380017841213
2104,2005,1123,1,0.000890471950133571
2104,2006,1125,0,0
2104,2007,1128,7,0.00620567375886525
2104,2008,1129,2,0.00177147918511957
2104,2009,1130,39,0.0345132743362832
2104,2010,1130,21,0.0185840707964602
2104,2011,1122,47,0.0418894830659537
2104,2012,1108,18,0.0162454873646209
2104,2013,1074,15,0.0139664804469274
2104,2014,619,34,0.0549273021001615
2116,1968,662,25,0.0377643504531722
2116,1969,692,6,0.00867052023121387
2116,1970,718,4,0.00557103064066852
2116,1971,740,3,0.00405405405405405
2116,1972,775,7,0.00903225806451613
2116,1973,802,6,0.00748129675810474
2116,1974,828,9,0.0108695652173913
2116,1975,844,4,0.004739336492891
2116,1976,865,0,0
2116,1977,872,0,0
2116,1978,881,2,0.00227014755959137
2116,1979,892,1,0.00112107623318386
2116,1980,902,1,0.00110864745011086
2116,1981,920,2,0.00217391304347826
2116,1982,933,1,0.00107181136120043
2116,1983,947,15,0.0158394931362196
2116,1984,959,22,0.0229405630865485
2116,1985,966,1,0.0010351966873706
2116,1986,978,0,0
2116,1987,995,0,0
2116,1988,1002,3,0.0029940119760479
2116,1989,1021,12,0.0117531831537708
2116,1990,1040,0,0
2116,1991,1047,1,0.000955109837631328
2116,1992,1054,7,0.00664136622390892
2116,1993,1059,8,0.00755429650613787
2116,1994,1070,13,0.0121495327102804
2116,1995,1075,0,0
2116,1996,1082,16,0.0147874306839187
2116,1997,1089,4,0.00367309458218549
2116,1998,1095,2,0.00182648401826484
2116,1999,1100,7,0.00636363636363636
2116,2000,1106,18,0.0162748643761302
2116,2001,1109,7,0.00631199278629396
2116,2002,1112,5,0.00449640287769784
2116,2003,1118,8,0.00715563506261181
2116,2004,1121,14,0.0124888492417484
2116,2005,1123,0,0
2116,2006,1125,3,0.00266666666666667
2116,2007,1128,8,0.00709219858156028
2116,2008,1129,1,0.000885739592559787
2116,2009,1130,30,0.0265486725663717
2116,2010,1130,25,0.0221238938053097
2116,2011,1122,63,0.0561497326203209
2116,2012,1108,12,0.0108303249097473
2116,2013,1074,13,0.0121042830540037
2116,2014,619,31,0.0500807754442649
2118,1968,662,50,0.0755287009063444
2118,1969,692,1,0.00144508670520231
2118,1970,718,3,0.00417827298050139
2118,1971,740,3,0.00405405405405405
2118,1972,775,7,0.00903225806451613
2118,1973,802,11,0.013715710723192
2118,1974,828,4,0.00483091787439614
2118,1975,844,16,0.018957345971564
2118,1976,865,3,0.00346820809248555
2118,1977,872,0,0
2118,1978,881,0,0
2118,1979,892,5,0.00560538116591928
2118,1980,902,3,0.00332594235033259
2118,1981,920,1,0.00108695652173913
2118,1982,933,0,0
2118,1983,947,14,0.0147835269271383
2118,1984,959,72,0.0750782064650678
2118,1985,966,0,0
2118,1986,978,1,0.00102249488752556
2118,1987,995,1,0.00100502512562814
2118,1988,1002,4,0.00399201596806387
2118,1989,1021,10,0.00979431929480901
2118,1990,1040,4,0.00384615384615385
2118,1991,1047,4,0.00382043935052531
2118,1992,1054,2,0.00189753320683112
2118,1993,1059,3,0.0028328611898017
2118,1994,1070,14,0.0130841121495327
2118,1995,1075,0,0
2118,1996,1082,17,0.0157116451016636
2118,1997,1089,13,0.0119375573921028
2118,1998,1095,1,0.00091324200913242
2118,1999,1100,17,0.0154545454545455
2118,2000,1106,11,0.00994575045207957
2118,2001,1109,10,0.00901713255184851
2118,2002,1112,5,0.00449640287769784
2118,2003,1118,11,0.00983899821109123
2118,2004,1121,16,0.0142729705619982
2118,2005,1123,1,0.000890471950133571
2118,2006,1125,2,0.00177777777777778
2118,2007,1128,5,0.00443262411347518
2118,2008,1129,0,0
2118,2009,1130,31,0.0274336283185841
2118,2010,1130,17,0.0150442477876106
2118,2011,1122,44,0.0392156862745098
2118,2012,1108,21,0.0189530685920578
2118,2013,1074,19,0.0176908752327747
2118,2014,619,30,0.0484652665589661
2119,1968,662,86,0.129909365558912
2119,1969,692,3,0.00433526011560694
2119,1970,718,2,0.00278551532033426
2119,1971,740,7,0.00945945945945946
2119,1972,775,4,0.00516129032258065
2119,1973,802,0,0
2119,1974,828,8,0.00966183574879227
2119,1975,844,8,0.00947867298578199
2119,1976,865,0,0
2119,1977,872,1,0.00114678899082569
2119,1978,881,2,0.00227014755959137
2119,1979,892,1,0.00112107623318386
2119,1980,902,2,0.00221729490022173
2119,1981,920,1,0.00108695652173913
2119,1982,933,1,0.00107181136120043
2119,1983,947,22,0.0232312565997888
2119,1984,959,3,0.00312825860271116
2119,1985,966,32,0.0331262939958592
2119,1986,978,1,0.00102249488752556
2119,1987,995,1,0.00100502512562814
2119,1988,1002,1,0.000998003992015968
2119,1989,1021,7,0.00685602350636631
2119,1990,1040,2,0.00192307692307692
2119,1991,1047,2,0.00191021967526266
2119,1992,1054,19,0.0180265654648956
2119,1993,1059,9,0.0084985835694051
2119,1994,1070,21,0.0196261682242991
2119,1995,1075,1,0.000930232558139535
2119,1996,1082,17,0.0157116451016636
2119,1997,1089,9,0.00826446280991736
2119,1998,1095,2,0.00182648401826484
2119,1999,1100,7,0.00636363636363636
2119,2000,1106,9,0.0081374321880651
2119,2001,1109,19,0.0171325518485122
2119,2002,1112,19,0.0170863309352518
2119,2003,1118,4,0.0035778175313059
2119,2004,1121,6,0.00535236396074933
2119,2005,1123,0,0
2119,2006,1125,1,0.000888888888888889
2119,2007,1128,2,0.00177304964539007
2119,2008,1129,1,0.000885739592559787
2119,2009,1130,31,0.0274336283185841
2119,2010,1130,17,0.0150442477876106
2119,2011,1122,70,0.0623885918003565
2119,2012,1108,14,0.0126353790613718
2119,2013,1074,6,0.00558659217877095
2119,2014,619,26,0.0420032310177706
2120,1968,662,83,0.125377643504532
2120,1969,692,2,0.00289017341040462
2120,1970,718,25,0.0348189415041783
2120,1971,740,0,0
2120,1972,775,7,0.00903225806451613
2120,1973,802,6,0.00748129675810474
2120,1974,828,15,0.0181159420289855
2120,1975,844,8,0.00947867298578199
2120,1976,865,3,0.00346820809248555
2120,1977,872,0,0
2120,1978,881,1,0.00113507377979569
2120,1979,892,0,0
2120,1980,902,2,0.00221729490022173
2120,1981,920,0,0
2120,1982,933,1,0.00107181136120043
2120,1983,947,8,0.00844772967265047
2120,1984,959,6,0.00625651720542232
2120,1985,966,24,0.0248447204968944
2120,1986,978,2,0.00204498977505112
2120,1987,995,0,0
2120,1988,1002,7,0.00698602794411178
2120,1989,1021,14,0.0137120470127326
2120,1990,1040,0,0
2120,1991,1047,0,0
2120,1992,1054,24,0.0227703984819734
2120,1993,1059,15,0.0141643059490085
2120,1994,1070,6,0.00560747663551402
2120,1995,1075,9,0.00837209302325581
2120,1996,1082,7,0.00646950092421442
2120,1997,1089,10,0.00918273645546373
2120,1998,1095,1,0.00091324200913242
2120,1999,1100,15,0.0136363636363636
2120,2000,1106,3,0.0027124773960217
2120,2001,1109,22,0.0198376916140667
2120,2002,1112,12,0.0107913669064748
2120,2003,1118,3,0.00268336314847943
2120,2004,1121,27,0.024085637823372
2120,2005,1123,0,0
2120,2006,1125,12,0.0106666666666667
2120,2007,1128,0,0
2120,2008,1129,4,0.00354295837023915
2120,2009,1130,38,0.0336283185840708
2120,2010,1130,16,0.0141592920353982
2120,2011,1122,50,0.0445632798573975
2120,2012,1108,9,0.00812274368231047
2120,2013,1074,11,0.0102420856610801
2120,2014,619,25,0.0403877221324717
2126,1968,662,33,0.0498489425981873
2126,1969,692,12,0.0173410404624277
2126,1970,718,0,0
2126,1971,740,3,0.00405405405405405
2126,1972,775,10,0.0129032258064516
2126,1973,802,5,0.00623441396508728
2126,1974,828,20,0.0241545893719807
2126,1975,844,5,0.00592417061611374
2126,1976,865,0,0
2126,1977,872,0,0
2126,1978,881,0,0
2126,1979,892,0,0
2126,1980,902,1,0.00110864745011086
2126,1981,920,2,0.00217391304347826
2126,1982,933,1,0.00107181136120043
2126,1983,947,14,0.0147835269271383
2126,1984,959,24,0.0250260688216893
2126,1985,966,0,0
2126,1986,978,0,0
2126,1987,995,2,0.00201005025125628
2126,1988,1002,4,0.00399201596806387
2126,1989,1021,10,0.00979431929480901
2126,1990,1040,1,0.000961538461538462
2126,1991,1047,0,0
2126,1992,1054,8,0.00759013282732448
2126,1993,1059,4,0.00377714825306893
2126,1994,1070,11,0.0102803738317757
2126,1995,1075,2,0.00186046511627907
2126,1996,1082,23,0.0212569316081331
2126,1997,1089,1,0.000918273645546373
2126,1998,1095,1,0.00091324200913242
2126,1999,1100,18,0.0163636363636364
2126,2000,1106,5,0.00452079566003617
2126,2001,1109,15,0.0135256988277728
2126,2002,1112,18,0.0161870503597122
2126,2003,1118,1,0.000894454382826476
2126,2004,1121,13,0.0115967885816235
2126,2005,1123,0,0
2126,2006,1125,3,0.00266666666666667
2126,2007,1128,7,0.00620567375886525
2126,2008,1129,3,0.00265721877767936
2126,2009,1130,20,0.0176991150442478
2126,2010,1130,33,0.0292035398230088
2126,2011,1122,55,0.0490196078431373
2126,2012,1108,12,0.0108303249097473
2126,2013,1074,16,0.0148975791433892
2126,2014,619,28,0.0452342487883683
2127,1968,662,76,0.114803625377644
2127,1969,692,5,0.00722543352601156
2127,1970,718,0,0
2127,1971,740,0,0
2127,1972,775,10,0.0129032258064516
2127,1973,802,0,0
2127,1974,828,7,0.00845410628019324
2127,1975,844,7,0.00829383886255924
2127,1976,865,0,0
2127,1977,872,0,0
2127,1978,881,0,0
2127,1979,892,1,0.00112107623318386
2127,1980,902,4,0.00443458980044346
2127,1981,920,2,0.00217391304347826
2127,1982,933,0,0
2127,1983,947,9,0.00950369588173178
2127,1984,959,9,0.00938477580813347
2127,1985,966,6,0.0062111801242236
2127,1986,978,1,0.00102249488752556
2127,1987,995,0,0
2127,1988,1002,2,0.00199600798403194
2127,1989,1021,6,0.00587659157688541
2127,1990,1040,0,0
2127,1991,1047,3,0.00286532951289398
2127,1992,1054,43,0.0407969639468691
2127,1993,1059,19,0.0179414542020774
2127,1994,1070,11,0.0102803738317757
2127,1995,1075,1,0.000930232558139535
2127,1996,1082,10,0.00924214417744917
2127,1997,1089,11,0.0101010101010101
2127,1998,1095,1,0.00091324200913242
2127,1999,1100,30,0.0272727272727273
2127,2000,1106,3,0.0027124773960217
2127,2001,1109,10,0.00901713255184851
2127,2002,1112,7,0.00629496402877698
2127,2003,1118,3,0.00268336314847943
2127,2004,1121,34,0.0303300624442462
2127,2005,1123,1,0.000890471950133571
2127,2006,1125,0,0
2127,2007,1128,5,0.00443262411347518
2127,2008,1129,0,0
2127,2009,1130,36,0.031858407079646
2127,2010,1130,20,0.0176991150442478
2127,2011,1122,57,0.0508021390374332
2127,2012,1108,18,0.0162454873646209
2127,2013,1074,12,0.0111731843575419
2127,2014,619,30,0.0484652665589661
2128,1968,662,44,0.0664652567975831
2128,1969,692,5,0.00722543352601156
2128,1970,718,2,0.00278551532033426
2128,1971,740,1,0.00135135135135135
2128,1972,775,13,0.0167741935483871
2128,1973,802,0,0
2128,1974,828,13,0.0157004830917874
2128,1975,844,8,0.00947867298578199
2128,1976,865,0,0
2128,1977,872,0,0
2128,1978,881,0,0
2128,1979,892,0,0
2128,1980,902,7,0.00776053215077605
2128,1981,920,0,0
2128,1982,933,1,0.00107181136120043
2128,1983,947,22,0.0232312565997888
2128,1984,959,15,0.0156412930135558
2128,1985,966,1,0.0010351966873706
2128,1986,978,0,0
2128,1987,995,4,0.00402010050251256
2128,1988,1002,3,0.0029940119760479
2128,1989,1021,8,0.00783545543584721
2128,1990,1040,0,0
2128,1991,1047,1,0.000955109837631328
2128,1992,1054,5,0.0047438330170778
2128,1993,1059,4,0.00377714825306893
2128,1994,1070,18,0.0168224299065421
2128,1995,1075,1,0.000930232558139535
2128,1996,1082,3,0.00277264325323475
2128,1997,1089,9,0.00826446280991736
2128,1998,1095,4,0.00365296803652968
2128,1999,1100,6,0.00545454545454545
2128,2000,1106,14,0.0126582278481013
2128,2001,1109,31,0.0279531109107304
2128,2002,1112,13,0.0116906474820144
2128,2003,1118,16,0.0143112701252236
2128,2004,1121,5,0.00446030330062444
2128,2005,1123,1,0.000890471950133571
2128,2006,1125,7,0.00622222222222222
2128,2007,1128,5,0.00443262411347518
2128,2008,1129,1,0.000885739592559787
2128,2009,1130,42,0.0371681415929204
2128,2010,1130,17,0.0150442477876106
2128,2011,1122,34,0.0303030303030303
2128,2012,1108,17,0.0153429602888087
2128,2013,1074,12,0.0111731843575419
2128,2014,619,44,0.0710823909531502
2129,1968,662,43,0.0649546827794562
2129,1969,692,2,0.00289017341040462
2129,1970,718,6,0.00835654596100279
2129,1971,740,3,0.00405405405405405
2129,1972,775,5,0.00645161290322581
2129,1973,802,5,0.00623441396508728
2129,1974,828,12,0.0144927536231884
2129,1975,844,1,0.00118483412322275
2129,1976,865,1,0.00115606936416185
2129,1977,872,0,0
2129,1978,881,0,0
2129,1979,892,0,0
2129,1980,902,5,0.00554323725055432
2129,1981,920,0,0
2129,1982,933,0,0
2129,1983,947,12,0.0126715945089757
2129,1984,959,8,0.00834202294056309
2129,1985,966,13,0.0134575569358178
2129,1986,978,0,0
2129,1987,995,0,0
2129,1988,1002,6,0.00598802395209581
2129,1989,1021,12,0.0117531831537708
2129,1990,1040,0,0
2129,1991,1047,0,0
2129,1992,1054,31,0.0294117647058824
2129,1993,1059,4,0.00377714825306893
2129,1994,1070,18,0.0168224299065421
2129,1995,1075,1,0.000930232558139535
2129,1996,1082,5,0.00462107208872458
2129,1997,1089,5,0.00459136822773186
2129,1998,1095,3,0.00273972602739726
2129,1999,1100,6,0.00545454545454545
2129,2000,1106,6,0.0054249547920434
2129,2001,1109,34,0.0306582506762849
2129,2002,1112,1,0.000899280575539568
2129,2003,1118,7,0.00626118067978533
2129,2004,1121,13,0.0115967885816235
2129,2005,1123,0,0
2129,2006,1125,0,0
2129,2007,1128,9,0.00797872340425532
2129,2008,1129,0,0
2129,2009,1130,23,0.020353982300885
2129,2010,1130,19,0.0168141592920354
2129,2011,1122,55,0.0490196078431373
2129,2012,1108,20,0.0180505415162455
2129,2013,1074,16,0.0148975791433892
2129,2014,619,35,0.0565428109854604
2133,1968,662,72,0.108761329305136
2133,1969,692,1,0.00144508670520231
2133,1970,718,0,0
2133,1971,740,0,0
2133,1972,775,11,0.0141935483870968
2133,1973,802,7,0.00872817955112219
2133,1974,828,0,0
2133,1975,844,21,0.0248815165876777
2133,1976,865,0,0
2133,1977,872,1,0.00114678899082569
2133,1978,881,1,0.00113507377979569
2133,1979,892,0,0
2133,1980,902,1,0.00110864745011086
2133,1981,920,1,0.00108695652173913
2133,1982,933,4,0.00428724544480171
2133,1983,947,12,0.0126715945089757
2133,1984,959,10,0.0104275286757039
2133,1985,966,0,0
2133,1986,978,0,0
2133,1987,995,4,0.00402010050251256
2133,1988,1002,1,0.000998003992015968
2133,1989,1021,7,0.00685602350636631
2133,1990,1040,0,0
2133,1991,1047,0,0
2133,1992,1054,8,0.00759013282732448
2133,1993,1059,0,0
2133,1994,1070,19,0.0177570093457944
2133,1995,1075,6,0.00558139534883721
2133,1996,1082,6,0.0055452865064695
2133,1997,1089,1,0.000918273645546373
2133,1998,1095,2,0.00182648401826484
2133,1999,1100,3,0.00272727272727273
2133,2000,1106,18,0.0162748643761302
2133,2001,1109,23,0.0207394048692516
2133,2002,1112,4,0.00359712230215827
2133,2003,1118,13,0.0116279069767442
2133,2004,1121,8,0.00713648528099911
2133,2005,1123,0,0
2133,2006,1125,17,0.0151111111111111
2133,2007,1128,6,0.00531914893617021
2133,2008,1129,2,0.00177147918511957
2133,2009,1130,18,0.015929203539823
2133,2010,1130,15,0.0132743362831858
2133,2011,1122,58,0.0516934046345811
2133,2012,1108,21,0.0189530685920578
2133,2013,1074,4,0.0037243947858473
2133,2014,619,39,0.0630048465266559
2137,1968,662,77,0.11631419939577
2137,1969,692,3,0.00433526011560694
2137,1970,718,3,0.00417827298050139
2137,1971,740,2,0.0027027027027027
2137,1972,775,11,0.0141935483870968
2137,1973,802,7,0.00872817955112219
2137,1974,828,14,0.0169082125603865
2137,1975,844,2,0.0023696682464455
